id,field_pid,field_resource_type,field_model,field_member_of,parent_id,field_weight,title,field_local_identifier,field_genre,field_edtf_date_created,field_linked_agent,field_description_long,field_extent,field_rights,field_subject,field_geographic_subject,field_preferred_citation,field_use_and_reproduction,field_physical_storage_info,field_digital_obj_uri,field_archival_obj_refid,field_archival_obj_uri,field_campus,field_repository,field_unit,field_campus_unit_repository,field_display_hints,hocr,file
smith:1000549,smith:1000549,Text,Page,,smith:1000198,142,Page 142,smith_ssc_324_r219_m004_142,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000549/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000549/datastream/OBJ/view
smith:1000550,smith:1000550,Text,Page,,smith:1000198,141,Page 141,smith_ssc_324_r219_m004_141,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000550/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000550/datastream/OBJ/view
smith:1000551,smith:1000551,Text,Page,,smith:1000198,140,Page 140,smith_ssc_324_r219_m004_140,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000551/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000551/datastream/OBJ/view
smith:1000552,smith:1000552,Text,Page,,smith:1000198,139,Page 139,smith_ssc_324_r219_m004_139,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000552/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000552/datastream/OBJ/view
smith:1000553,smith:1000553,Text,Page,,smith:1000198,138,Page 138,smith_ssc_324_r219_m004_138,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000553/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000553/datastream/OBJ/view
smith:1000554,smith:1000554,Text,Page,,smith:1000198,137,Page 137,smith_ssc_324_r219_m004_137,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000554/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000554/datastream/OBJ/view
smith:1000555,smith:1000555,Text,Page,,smith:1000198,136,Page 136,smith_ssc_324_r219_m004_136,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000555/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000555/datastream/OBJ/view
smith:1000556,smith:1000556,Text,Page,,smith:1000198,135,Page 135,smith_ssc_324_r219_m004_135,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000556/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000556/datastream/OBJ/view
smith:1000557,smith:1000557,Text,Page,,smith:1000198,134,Page 134,smith_ssc_324_r219_m004_134,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000557/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000557/datastream/OBJ/view
smith:1000558,smith:1000558,Text,Page,,smith:1000198,133,Page 133,smith_ssc_324_r219_m004_133,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000558/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000558/datastream/OBJ/view
smith:1000559,smith:1000559,Text,Page,,smith:1000198,132,Page 132,smith_ssc_324_r219_m004_132,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000559/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000559/datastream/OBJ/view
smith:1000560,smith:1000560,Text,Page,,smith:1000198,131,Page 131,smith_ssc_324_r219_m004_131,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000560/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000560/datastream/OBJ/view
smith:1000561,smith:1000561,Text,Page,,smith:1000198,130,Page 130,smith_ssc_324_r219_m004_130,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000561/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000561/datastream/OBJ/view
smith:1000562,smith:1000562,Text,Page,,smith:1000198,129,Page 129,smith_ssc_324_r219_m004_129,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000562/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000562/datastream/OBJ/view
smith:1000563,smith:1000563,Text,Page,,smith:1000198,128,Page 128,smith_ssc_324_r219_m004_128,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000563/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000563/datastream/OBJ/view
smith:1000564,smith:1000564,Text,Page,,smith:1000198,127,Page 127,smith_ssc_324_r219_m004_127,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000564/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000564/datastream/OBJ/view
smith:1000565,smith:1000565,Text,Page,,smith:1000198,126,Page 126,smith_ssc_324_r219_m004_126,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000565/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000565/datastream/OBJ/view
smith:1000566,smith:1000566,Text,Page,,smith:1000198,125,Page 125,smith_ssc_324_r219_m004_125,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000566/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000566/datastream/OBJ/view
smith:1000567,smith:1000567,Text,Page,,smith:1000198,124,Page 124,smith_ssc_324_r219_m004_124,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000567/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000567/datastream/OBJ/view
smith:1000568,smith:1000568,Text,Page,,smith:1000198,123,Page 123,smith_ssc_324_r219_m004_123,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000568/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000568/datastream/OBJ/view
smith:1000569,smith:1000569,Text,Page,,smith:1000198,122,Page 122,smith_ssc_324_r219_m004_122,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000569/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000569/datastream/OBJ/view
smith:1000570,smith:1000570,Text,Page,,smith:1000198,121,Page 121,smith_ssc_324_r219_m004_121,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000570/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000570/datastream/OBJ/view
smith:1000571,smith:1000571,Text,Page,,smith:1000198,120,Page 120,smith_ssc_324_r219_m004_120,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000571/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000571/datastream/OBJ/view
smith:1000572,smith:1000572,Text,Page,,smith:1000198,119,Page 119,smith_ssc_324_r219_m004_119,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000572/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000572/datastream/OBJ/view
smith:1000573,smith:1000573,Text,Page,,smith:1000198,118,Page 118,smith_ssc_324_r219_m004_118,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000573/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000573/datastream/OBJ/view
smith:1000574,smith:1000574,Text,Page,,smith:1000198,117,Page 117,smith_ssc_324_r219_m004_117,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000574/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000574/datastream/OBJ/view
smith:1000575,smith:1000575,Text,Page,,smith:1000198,116,Page 116,smith_ssc_324_r219_m004_116,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000575/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000575/datastream/OBJ/view
smith:1000576,smith:1000576,Text,Page,,smith:1000198,115,Page 115,smith_ssc_324_r219_m004_115,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000576/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000576/datastream/OBJ/view
smith:1000577,smith:1000577,Text,Page,,smith:1000198,114,Page 114,smith_ssc_324_r219_m004_114,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000577/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000577/datastream/OBJ/view
smith:1000578,smith:1000578,Text,Page,,smith:1000198,113,Page 113,smith_ssc_324_r219_m004_113,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000578/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000578/datastream/OBJ/view
smith:1000579,smith:1000579,Text,Page,,smith:1000198,112,Page 112,smith_ssc_324_r219_m004_112,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000579/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000579/datastream/OBJ/view
smith:1000580,smith:1000580,Text,Page,,smith:1000198,111,Page 111,smith_ssc_324_r219_m004_111,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000580/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000580/datastream/OBJ/view
smith:1000581,smith:1000581,Text,Page,,smith:1000198,110,Page 110,smith_ssc_324_r219_m004_110,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000581/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000581/datastream/OBJ/view
smith:1000582,smith:1000582,Text,Page,,smith:1000198,109,Page 109,smith_ssc_324_r219_m004_109,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000582/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000582/datastream/OBJ/view
smith:1000583,smith:1000583,Text,Page,,smith:1000198,108,Page 108,smith_ssc_324_r219_m004_108,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000583/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000583/datastream/OBJ/view
smith:1000584,smith:1000584,Text,Page,,smith:1000198,107,Page 107,smith_ssc_324_r219_m004_107,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000584/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000584/datastream/OBJ/view
smith:1000585,smith:1000585,Text,Page,,smith:1000198,106,Page 106,smith_ssc_324_r219_m004_106,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000585/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000585/datastream/OBJ/view
smith:1000586,smith:1000586,Text,Page,,smith:1000198,105,Page 105,smith_ssc_324_r219_m004_105,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000586/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000586/datastream/OBJ/view
smith:1000587,smith:1000587,Text,Page,,smith:1000198,104,Page 104,smith_ssc_324_r219_m004_104,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000587/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000587/datastream/OBJ/view
smith:1000588,smith:1000588,Text,Page,,smith:1000198,103,Page 103,smith_ssc_324_r219_m004_103,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000588/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000588/datastream/OBJ/view
smith:1000589,smith:1000589,Text,Page,,smith:1000198,102,Page 102,smith_ssc_324_r219_m004_102,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000589/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000589/datastream/OBJ/view
smith:1000590,smith:1000590,Text,Page,,smith:1000198,101,Page 101,smith_ssc_324_r219_m004_101,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000590/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000590/datastream/OBJ/view
smith:1000591,smith:1000591,Text,Page,,smith:1000198,100,Page 100,smith_ssc_324_r219_m004_100,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000591/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000591/datastream/OBJ/view
smith:1000592,smith:1000592,Text,Page,,smith:1000198,99,Page 99,smith_ssc_324_r219_m004_099,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000592/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000592/datastream/OBJ/view
smith:1000593,smith:1000593,Text,Page,,smith:1000198,98,Page 98,smith_ssc_324_r219_m004_098,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000593/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000593/datastream/OBJ/view
smith:1000594,smith:1000594,Text,Page,,smith:1000198,97,Page 97,smith_ssc_324_r219_m004_097,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000594/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000594/datastream/OBJ/view
smith:1000595,smith:1000595,Text,Page,,smith:1000198,96,Page 96,smith_ssc_324_r219_m004_096,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000595/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000595/datastream/OBJ/view
smith:1000596,smith:1000596,Text,Page,,smith:1000198,95,Page 95,smith_ssc_324_r219_m004_095,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000596/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000596/datastream/OBJ/view
smith:1000597,smith:1000597,Text,Page,,smith:1000198,94,Page 94,smith_ssc_324_r219_m004_094,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000597/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000597/datastream/OBJ/view
smith:1000598,smith:1000598,Text,Page,,smith:1000198,93,Page 93,smith_ssc_324_r219_m004_093,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000598/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000598/datastream/OBJ/view
smith:1000599,smith:1000599,Text,Page,,smith:1000198,92,Page 92,smith_ssc_324_r219_m004_092,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000599/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000599/datastream/OBJ/view
smith:1000600,smith:1000600,Text,Page,,smith:1000198,91,Page 91,smith_ssc_324_r219_m004_091,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000600/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000600/datastream/OBJ/view
smith:1000601,smith:1000601,Text,Page,,smith:1000198,90,Page 90,smith_ssc_324_r219_m004_090,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000601/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000601/datastream/OBJ/view
smith:1000602,smith:1000602,Text,Page,,smith:1000198,89,Page 89,smith_ssc_324_r219_m004_089,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000602/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000602/datastream/OBJ/view
smith:1000603,smith:1000603,Text,Page,,smith:1000198,88,Page 88,smith_ssc_324_r219_m004_088,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000603/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000603/datastream/OBJ/view
smith:1000604,smith:1000604,Text,Page,,smith:1000198,87,Page 87,smith_ssc_324_r219_m004_087,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000604/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000604/datastream/OBJ/view
smith:1000605,smith:1000605,Text,Page,,smith:1000198,86,Page 86,smith_ssc_324_r219_m004_086,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000605/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000605/datastream/OBJ/view
smith:1000606,smith:1000606,Text,Page,,smith:1000198,85,Page 85,smith_ssc_324_r219_m004_085,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000606/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000606/datastream/OBJ/view
smith:1000607,smith:1000607,Text,Page,,smith:1000198,84,Page 84,smith_ssc_324_r219_m004_084,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000607/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000607/datastream/OBJ/view
smith:1000608,smith:1000608,Text,Page,,smith:1000198,83,Page 83,smith_ssc_324_r219_m004_083,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000608/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000608/datastream/OBJ/view
smith:1000609,smith:1000609,Text,Page,,smith:1000198,82,Page 82,smith_ssc_324_r219_m004_082,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000609/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000609/datastream/OBJ/view
smith:1000610,smith:1000610,Text,Page,,smith:1000198,81,Page 81,smith_ssc_324_r219_m004_081,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000610/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000610/datastream/OBJ/view
smith:1000611,smith:1000611,Text,Page,,smith:1000198,80,Page 80,smith_ssc_324_r219_m004_080,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000611/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000611/datastream/OBJ/view
smith:1000612,smith:1000612,Text,Page,,smith:1000198,79,Page 79,smith_ssc_324_r219_m004_079,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000612/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000612/datastream/OBJ/view
smith:1000613,smith:1000613,Text,Page,,smith:1000198,78,Page 78,smith_ssc_324_r219_m004_078,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000613/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000613/datastream/OBJ/view
smith:1000614,smith:1000614,Text,Page,,smith:1000198,77,Page 77,smith_ssc_324_r219_m004_077,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000614/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000614/datastream/OBJ/view
smith:1000615,smith:1000615,Text,Page,,smith:1000198,76,Page 76,smith_ssc_324_r219_m004_076,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000615/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000615/datastream/OBJ/view
smith:1000616,smith:1000616,Text,Page,,smith:1000198,75,Page 75,smith_ssc_324_r219_m004_075,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000616/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000616/datastream/OBJ/view
smith:1000617,smith:1000617,Text,Page,,smith:1000198,74,Page 74,smith_ssc_324_r219_m004_074,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000617/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000617/datastream/OBJ/view
smith:1000618,smith:1000618,Text,Page,,smith:1000198,73,Page 73,smith_ssc_324_r219_m004_073,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000618/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000618/datastream/OBJ/view
smith:1000619,smith:1000619,Text,Page,,smith:1000198,72,Page 72,smith_ssc_324_r219_m004_072,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000619/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000619/datastream/OBJ/view
smith:1000620,smith:1000620,Text,Page,,smith:1000198,71,Page 71,smith_ssc_324_r219_m004_071,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000620/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000620/datastream/OBJ/view
smith:1000621,smith:1000621,Text,Page,,smith:1000198,70,Page 70,smith_ssc_324_r219_m004_070,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000621/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000621/datastream/OBJ/view
smith:1000622,smith:1000622,Text,Page,,smith:1000198,69,Page 69,smith_ssc_324_r219_m004_069,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000622/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000622/datastream/OBJ/view
smith:1000623,smith:1000623,Text,Page,,smith:1000198,68,Page 68,smith_ssc_324_r219_m004_068,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000623/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000623/datastream/OBJ/view
smith:1000624,smith:1000624,Text,Page,,smith:1000198,67,Page 67,smith_ssc_324_r219_m004_067,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000624/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000624/datastream/OBJ/view
smith:1000625,smith:1000625,Text,Page,,smith:1000198,66,Page 66,smith_ssc_324_r219_m004_066,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000625/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000625/datastream/OBJ/view
smith:1000626,smith:1000626,Text,Page,,smith:1000198,65,Page 65,smith_ssc_324_r219_m004_065,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000626/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000626/datastream/OBJ/view
smith:1000627,smith:1000627,Text,Page,,smith:1000198,64,Page 64,smith_ssc_324_r219_m004_064,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000627/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000627/datastream/OBJ/view
smith:1000628,smith:1000628,Text,Page,,smith:1000198,63,Page 63,smith_ssc_324_r219_m004_063,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000628/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000628/datastream/OBJ/view
smith:1000629,smith:1000629,Text,Page,,smith:1000198,62,Page 62,smith_ssc_324_r219_m004_062,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000629/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000629/datastream/OBJ/view
smith:1000630,smith:1000630,Text,Page,,smith:1000198,61,Page 61,smith_ssc_324_r219_m004_061,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000630/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000630/datastream/OBJ/view
smith:1000631,smith:1000631,Text,Page,,smith:1000198,60,Page 60,smith_ssc_324_r219_m004_060,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000631/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000631/datastream/OBJ/view
smith:1000632,smith:1000632,Text,Page,,smith:1000198,59,Page 59,smith_ssc_324_r219_m004_059,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000632/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000632/datastream/OBJ/view
smith:1000633,smith:1000633,Text,Page,,smith:1000198,58,Page 58,smith_ssc_324_r219_m004_058,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000633/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000633/datastream/OBJ/view
smith:1000634,smith:1000634,Text,Page,,smith:1000198,57,Page 57,smith_ssc_324_r219_m004_057,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000634/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000634/datastream/OBJ/view
smith:1000635,smith:1000635,Text,Page,,smith:1000198,56,Page 56,smith_ssc_324_r219_m004_056,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000635/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000635/datastream/OBJ/view
smith:1000636,smith:1000636,Text,Page,,smith:1000198,55,Page 55,smith_ssc_324_r219_m004_055,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000636/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000636/datastream/OBJ/view
smith:1000637,smith:1000637,Text,Page,,smith:1000198,54,Page 54,smith_ssc_324_r219_m004_054,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000637/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000637/datastream/OBJ/view
smith:1000638,smith:1000638,Text,Page,,smith:1000198,53,Page 53,smith_ssc_324_r219_m004_053,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000638/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000638/datastream/OBJ/view
